"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Note","Rank","Parent_name","Parent_NCBI_ID","Parent_rank","Confidence_in_curation"
754503,NA,NA,"Mycoplasma hyopneumoniae 7422","genome size",898495,"Kegg","igc","usually",NA,"strain","Mesomycoplasma hyopneumoniae",2099,"species","High"
1262456,NA,NA,"Ralstonia solanacearum FQY_4","genome size",5805250,"Kegg","igc","usually",NA,"strain","Ralstonia solanacearum",305,"species","High"
1184254,NA,NA,"Anaplasma phagocytophilum Dog2","genome size",1473302,"Kegg","igc","usually",NA,"strain","Anaplasma phagocytophilum",948,"species","High"
1184253,NA,NA,"Anaplasma phagocytophilum HZ2","genome size",1477581,"Kegg","igc","usually",NA,"strain","Anaplasma phagocytophilum",948,"species","High"
1173064,NA,NA,"Anaplasma phagocytophilum JM","genome size",1481598,"Kegg","igc","usually",NA,"strain","Anaplasma phagocytophilum",948,"species","High"
1036172,NA,NA,"Arcobacter butzleri 7h1h","genome size",2253233,"Kegg","igc","usually",NA,"strain","Aliarcobacter butzleri",28197,"species","High"
1335307,NA,NA,"Burkholderia pseudomallei MSHR305","genome size",7428072,"Kegg","igc","usually",NA,"strain","Burkholderia pseudomallei",28450,"species","High"
1321941,NA,NA,"Helicobacter pylori UM298","genome size",1594544,"Kegg","igc","usually",NA,"strain","Helicobacter pylori",210,"species","High"
1366053,NA,NA,"Mannheimia haemolytica USMARC_2286","genome size",2658507,"Kegg","igc","usually",NA,"strain","Mannheimia haemolytica",75985,"species","High"
1338035,NA,NA,"Campylobacter jejuni 32488","genome size",1702398,"Kegg","igc","usually",NA,"strain","Campylobacter jejuni",197,"species","High"
1338032,NA,NA,"Vibrio parahaemolyticus O1:K33 CDC_K4557","genome size",5138575,"Kegg","igc","usually",NA,"strain","Vibrio parahaemolyticus",670,"species","High"
1338034,NA,NA,"Vibrio parahaemolyticus O1:Kuk FDA_R31","genome size",5223562,"Kegg","igc","usually",NA,"strain","Vibrio parahaemolyticus",670,"species","High"
907272,NA,NA,"Chlamydia trachomatis J/6276tet1","genome size",1080953,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
907263,NA,NA,"Chlamydia trachomatis RC-F/69","genome size",1046087,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
907269,NA,NA,"Chlamydia trachomatis RC-F(s)/342","genome size",1083842,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
907265,NA,NA,"Chlamydia trachomatis RC-F(s)/852","genome size",1083893,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
907266,NA,NA,"Chlamydia trachomatis RC-J/943","genome size",1038797,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
907267,NA,NA,"Chlamydia trachomatis RC-J/953","genome size",1038792,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
907271,NA,NA,"Chlamydia trachomatis RC-J/966","genome size",1038839,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
1007871,NA,NA,"Chlamydia trachomatis RC-J/971","genome size",1038442,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
907270,NA,NA,"Chlamydia trachomatis RC-J(s)/122","genome size",1061854,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
1007870,NA,NA,"Chlamydia trachomatis RC-L2/55","genome size",1038870,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
907268,NA,NA,"Chlamydia trachomatis RC-L2(s)/3","genome size",1046171,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
907264,NA,NA,"Chlamydia trachomatis RC-L2(s)/46","genome size",1038817,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
667013,NA,NA,"Candidatus Carsonella ruddii DC (Diaphorina citri)","genome size",174014,"Kegg","igc","usually",NA,"strain","Candidatus Carsonella ruddii",114186,"species","High"
1076934,NA,NA,"Streptococcus lutetiensis","genome size",1975547,"Kegg","igc","usually",NA,"strain","Streptococcus lutetiensis",150055,"species","High"
930782,NA,NA,"Listeria monocytogenes J1-220","genome size",2947460,"Kegg","igc","usually",NA,"strain","Listeria monocytogenes",1639,"species","High"
669502,NA,NA,"Candidatus Profftella armatura","genome size",464857,"Kegg","igc","usually",NA,"species","Candidatus Profftella",1381133,"genus","High"
1328306,NA,NA,"Rhizobium etli bv. mimosae Mim1","genome size",7197998,"Kegg","igc","usually",NA,"strain","Rhizobium etli",29449,"species","High"
877468,NA,NA,"Salmonella enterica subsp. enterica serovar Newport USMARC-S3124.1","genome size",4915960,"Kegg","igc","usually",NA,"strain","Salmonella enterica",28901,"species","High"
1198232,NA,NA,"Cycloclasticus zancles","genome size",2655425,"Kegg","igc","usually",NA,"strain","Cycloclasticus zancles",1329899,"species","High"
1033806,NA,NA,"Halorhabdus tiamatea","genome size",3146160,"Kegg","igc","usually",NA,"strain","Halorhabdus tiamatea",430914,"species","High"
1343077,NA,NA,"Candidatus Nasuia deltocephalinicola","genome size",112091,"Kegg","igc","usually",NA,"strain","Candidatus Nasuia deltocephalinicola",1160784,"species","High"
1343076,NA,NA,"Candidatus Sulcia muelleri Sulcia-ALF","genome size",190733,"Kegg","igc","usually",NA,"strain","Candidatus Sulcia muelleri",336810,"species","High"
1224163,NA,NA,"Corynebacterium maris","genome size",2833547,"Kegg","igc","usually",NA,"strain","Corynebacterium maris",575200,"species","High"
1167634,NA,NA,"Achromobacter xylosoxidans NH44784-1996","genome size",6916670,"Kegg","igc","usually",NA,"strain","Achromobacter xylosoxidans",85698,"species","High"
1266844,NA,NA,"Acetobacter pasteurianus 386B","genome size",3078647,"Kegg","igc","usually",NA,"strain","Acetobacter pasteurianus",438,"species","High"
1214242,NA,NA,"Streptomyces collinus","genome size",8377286,"Kegg","igc","usually",NA,"strain","Streptomyces collinus",42684,"species","High"
1305849,NA,NA,"Enterococcus faecium Aus0085","genome size",3239275,"Kegg","igc","usually",NA,"strain","Enterococcus faecium",1352,"species","High"
1266738,NA,NA,"Proteus mirabilis BB2000","genome size",3846754,"Kegg","igc","usually",NA,"strain","Proteus mirabilis",584,"species","High"
1298917,NA,NA,"Salmonella enterica subsp. enterica serovar Pullorum","genome size",4682599,"Kegg","igc","usually",NA,"strain","Salmonella enterica",28901,"species","High"
1310161,NA,NA,"Corynebacterium glutamicum MB001","genome size",3079253,"Kegg","igc","usually",NA,"strain","Corynebacterium glutamicum",1718,"species","High"
1367847,NA,NA,"Paracoccus aminophilus","genome size",4873118,"Kegg","igc","usually",NA,"strain","Paracoccus aminophilus",34003,"species","High"
861365,NA,NA,"Klebsiella pneumoniae subsp. rhinoscleromatis SB3432","genome size",5384455,"Kegg","igc","usually",NA,"strain","Klebsiella pneumoniae",573,"species","High"
1328311,NA,NA,"Borrelia burgdorferi CA382","genome size",910736,"Kegg","igc","usually",NA,"strain","Borreliella burgdorferi",139,"species","High"
1338518,NA,NA,"Bacillus velezensis UCMB5033","genome size",4071167,"Kegg","igc","usually",NA,"strain","Bacillus velezensis",492670,"species","High"
1150476,NA,NA,"Bacillus velezensis UCMB5113","genome size",3889532,"Kegg","igc","usually",NA,"strain","Bacillus velezensis",492670,"species","High"
1302858,NA,NA,"Borrelia miyamotoi LB-2001","genome size",932572,"Kegg","igc","usually",NA,"strain","Borrelia miyamotoi",47466,"species","High"
1921421,NA,NA,"Geobacillus genomosp. 3","genome size",3486308,"Kegg","igc","usually",NA,"species","Geobacillus",129337,"genus","High"
1380908,NA,NA,"Klebsiella pneumoniae JM45","genome size",5603174,"Kegg","igc","usually",NA,"strain","Klebsiella pneumoniae",573,"species","High"
523849,NA,NA,"Thermococcus litoralis","genome size",2215172,"Kegg","igc","usually",NA,"strain","Thermococcus litoralis",2265,"species","High"
930781,NA,NA,"Listeria monocytogenes J1816","genome size",3032271,"Kegg","igc","usually",NA,"strain","Listeria monocytogenes",1639,"species","High"
1365176,NA,NA,"Thermofilum adornatus","genome size",1750259,"Kegg","igc","usually",NA,"species","Thermofilum",2268,"genus","High"
1291379,NA,NA,"Treponema pedis","genome size",2889325,"Kegg","igc","usually",NA,"strain","Treponema pedis",409322,"species","High"
1221524,NA,NA,"Amycolatopsis mediterranei RB","genome size",10246864,"Kegg","igc","usually",NA,"strain","Amycolatopsis mediterranei",33910,"species","High"
1340853,NA,NA,"Chlamydia trachomatis F/11-96","genome size",1042853,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
1136179,NA,NA,"Rhodococcus erythropolis CCM2595","genome size",6371421,"Kegg","igc","usually",NA,"strain","Rhodococcus erythropolis",1833,"species","High"
1352356,NA,NA,"Helicobacter pylori SouthAfrica20","genome size",1622903,"Kegg","igc","usually",NA,"strain","Helicobacter pylori",210,"species","High"
537973,NA,NA,"Lactobacillus paracasei subsp. paracasei 8700:2","genome size",3025352,"Kegg","igc","usually",NA,"strain","Lacticaseibacillus paracasei",1597,"species","High"
575614,NA,NA,"Prevotella sp. oral taxon 299","genome size",2480269,"Kegg","igc","usually",NA,"strain","Prevotella sp. oral taxon 299",652716,"species","High"
585143,NA,NA,"Staphylococcus aureus subsp. aureus 55/2053","genome size",2777368,"Kegg","igc","usually",NA,"strain","Staphylococcus aureus",1280,"species","High"
1367491,NA,NA,"Campylobacter coli 76339","genome size",1584486,"Kegg","igc","usually",NA,"strain","Campylobacter coli",195,"species","High"
1348662,NA,NA,"Corynebacterium argentoratense","genome size",2031902,"Kegg","igc","usually",NA,"strain","Corynebacterium argentoratense",42817,"species","High"
469604,NA,NA,"Fusobacterium nucleatum subsp. vincentii 3_1_36A2","genome size",2268272,"Kegg","igc","usually",NA,"strain","Fusobacterium nucleatum",851,"species","High"
882944,NA,NA,"Vibrio anguillarum M3","genome size",4117885,"Kegg","igc","usually",NA,"strain","Vibrio anguillarum",55601,"species","High"
1225522,NA,NA,"Salmonella enterica subsp. enterica serovar Gallinarum/pullorum CDC1983-67","genome size",4623089,"Kegg","igc","usually",NA,"strain","Salmonella enterica",28901,"species","High"
1392476,NA,NA,"Staphylococcus aureus subsp. aureus 6850 (MSSA)","genome size",2736560,"Kegg","igc","usually",NA,"strain","Staphylococcus aureus",1280,"species","High"
1193576,NA,NA,"Staphylococcus aureus subsp. aureus CN1 (CA-MRSA)","genome size",2757070,"Kegg","igc","usually",NA,"no rank","Staphylococcus aureus subsp. aureus ST72",1196216,"strain","High"
1320309,NA,NA,"Salmonella enterica subsp. enterica serovar Bovismorbificans","genome size",4773329,"Kegg","igc","usually",NA,"strain","Salmonella enterica",28901,"species","High"
862970,NA,NA,"Streptococcus anginosus C1051","genome size",1911706,"Kegg","igc","usually",NA,"strain","Streptococcus anginosus",1328,"species","High"
862971,NA,NA,"Streptococcus anginosus C238","genome size",2233640,"Kegg","igc","usually",NA,"strain","Streptococcus anginosus",1328,"species","High"
862967,NA,NA,"Streptococcus intermedius B196","genome size",1996214,"Kegg","igc","usually",NA,"strain","Streptococcus intermedius",1338,"species","High"
862966,NA,NA,"Streptococcus intermedius C270","genome size",1960728,"Kegg","igc","usually",NA,"strain","Streptococcus intermedius",1338,"species","High"
862969,NA,NA,"Streptococcus constellatus subsp. pharyngis C1050","genome size",1991156,"Kegg","igc","usually",NA,"strain","Streptococcus constellatus",76860,"species","High"
696216,NA,NA,"Streptococcus constellatus subsp. pharyngis C232","genome size",1935414,"Kegg","igc","usually",NA,"strain","Streptococcus constellatus",76860,"species","High"
862968,NA,NA,"Streptococcus constellatus subsp. pharyngis C818","genome size",1935662,"Kegg","igc","usually",NA,"strain","Streptococcus constellatus",76860,"species","High"
1246301,NA,NA,"Variovorax paradoxus B4","genome size",7148516,"Kegg","igc","usually",NA,"strain","Variovorax paradoxus",34073,"species","High"
338187,NA,NA,"Vibrio campbellii","genome size",6031829,"Kegg","igc","usually",NA,NA,NA,NA,NA,"High"
1273173,NA,NA,"Campylobacter coli CVM N29710","genome size",1732055,"Kegg","igc","usually",NA,"strain","Campylobacter coli",195,"species","High"
1334187,NA,NA,"Haemophilus influenzae KR494 (serotype f)","genome size",1856176,"Kegg","igc","usually",NA,"strain","Haemophilus influenzae",727,"species","High"
1219076,NA,NA,"Vibrio alginolyticus","genome size",5146637,"Kegg","igc","usually",NA,"strain","Vibrio alginolyticus",663,"species","High"
1380767,NA,NA,"Campylobacter jejuni subsp. jejuni 00-2426","genome size",1680813,"Kegg","igc","usually",NA,"strain","Campylobacter jejuni",197,"species","High"
1380768,NA,NA,"Campylobacter jejuni subsp. jejuni 00-2538","genome size",1719369,"Kegg","igc","usually",NA,"strain","Campylobacter jejuni",197,"species","High"
1383068,NA,NA,"Campylobacter jejuni subsp. jejuni 00-2544","genome size",1766434,"Kegg","igc","usually",NA,"strain","Campylobacter jejuni",197,"species","High"
1357994,NA,NA,"Campylobacter jejuni subsp. jejuni 00-2425","genome size",1718982,"Kegg","igc","usually",NA,"strain","Campylobacter jejuni",197,"species","High"
395095,NA,NA,"Mycobacterium tuberculosis Haarlem","genome size",4408224,"Kegg","igc","usually",NA,"strain","Mycobacterium tuberculosis",1773,"species","High"
1335916,NA,NA,"Escherichia coli LY180","genome size",4835601,"Kegg","igc","usually",NA,"strain","Escherichia coli",562,"species","High"
1382700,NA,NA,"Escherichia coli PMV-1","genome size",5083804,"Kegg","igc","usually",NA,"strain","Escherichia coli",562,"species","High"
1295826,NA,NA,"Lactococcus lactis subsp. cremoris KW2","genome size",2427048,"Kegg","igc","usually",NA,"strain","Lactococcus cremoris",1359,"species","High"
1194085,NA,NA,"Staphylococcus aureus subsp. aureus SA40 (CA-MRSA)","genome size",2728308,"Kegg","igc","usually",NA,"strain","Staphylococcus aureus",1280,"species","High"
1201010,NA,NA,"Staphylococcus aureus subsp. aureus SA957 (CA-MRSA)","genome size",2789538,"Kegg","igc","usually",NA,"strain","Staphylococcus aureus",1280,"species","High"
1121448,NA,NA,"Desulfovibrio gigas","genome size",3796022,"Kegg","igc","usually",NA,"strain","Megalodesulfovibrio gigas",879,"species","High"
1389489,NA,NA,"Leifsonia xyli subsp. cynodontis DSM 46306","genome size",2686418,"Kegg","igc","usually",NA,"strain","Leifsonia xyli",1575,"species","High"
1234369,NA,NA,"Chlamydia pecorum P787","genome size",1106409,"Kegg","igc","usually",NA,"strain","Chlamydia pecorum",85991,"species","High"
1234367,NA,NA,"Chlamydia pecorum PV3056/3","genome size",1104552,"Kegg","igc","usually",NA,"strain","Chlamydia pecorum",85991,"species","High"
1234368,NA,NA,"Chlamydia pecorum W73","genome size",1106534,"Kegg","igc","usually",NA,"strain","Chlamydia pecorum",85991,"species","High"
1163617,NA,NA,"Sulfuricella denitrificans","genome size",3217213,"Kegg","igc","usually",NA,"strain","Sulfuricella denitrificans",649841,"species","High"
1198449,NA,NA,"Aeropyrum camini","genome size",1595994,"Kegg","igc","usually",NA,"strain","Aeropyrum camini",229980,"species","High"
1385727,NA,NA,"Bacillus velezensis NAU-B3","genome size",4204608,"Kegg","igc","usually",NA,"strain","Bacillus velezensis",492670,"species","High"
1367477,NA,NA,"Bacillus infantis","genome size",4884713,"Kegg","igc","usually",NA,"strain","Bacillus infantis",324767,"species","High"
1400053,NA,NA,"Bacteroidales bacterium CF","genome size",2657245,"Kegg","igc","usually",NA,"species","Bacteroidales",171549,"order","High"
1167629,NA,NA,"Bifidobacterium animalis subsp. lactis ATCC 27673","genome size",1963012,"Kegg","igc","usually",NA,"strain","Bifidobacterium animalis",28025,"species","High"
1316444,NA,NA,"Blattabacterium sp. (Nauphoeta cinerea)","genome size",626626,"Kegg","igc","usually",NA,"species","Blattabacterium",34098,"genus","High"
1347340,NA,NA,"Campylobacter jejuni 4031","genome size",1669329,"Kegg","igc","usually",NA,"strain","Campylobacter jejuni",197,"species","High"
1235990,NA,NA,"Candidatus Pantoea carbekii","genome size",1151074,"Kegg","igc","usually",NA,"species","Pantoea",53335,"genus","High"
1244085,NA,NA,"Klebsiella pneumoniae CG43","genome size",5166857,"Kegg","igc","usually",NA,"strain","Klebsiella pneumoniae",573,"species","High"
424182,NA,NA,"Rhizobium sp. IRBG74","genome size",5464982,"Kegg","igc","usually",NA,"species","Rhizobium",379,"genus","High"
1064551,NA,NA,"Salmonella enterica subsp. enterica serovar Thompson","genome size",4707648,"Kegg","igc","usually",NA,"strain","Salmonella enterica",28901,"species","High"
568709,NA,NA,"Salmonella enterica subsp. enterica serovar Typhimurium DT2","genome size",4908645,"Kegg","igc","usually",NA,"strain","Salmonella enterica",28901,"species","High"
1247189,NA,NA,"Streptococcus dysgalactiae subsp. equisimilis 167","genome size",2076397,"Kegg","igc","usually",NA,"strain","Streptococcus dysgalactiae",1334,"species","High"
28173,NA,NA,"Vibrio nigripulchritudo","genome size",6322155,"Kegg","igc","usually",NA,"species","Vibrio",662,"genus","High"
1334565,NA,NA,"Listeria monocytogenes EGD","genome size",2907193,"Kegg","igc","usually",NA,"strain","Listeria monocytogenes",1639,"species","High"
1403316,NA,NA,"Mycoplasma parvum","genome size",564395,"Kegg","igc","usually",NA,"strain","Mycoplasma parvum",984991,"species","High"
85569,NA,NA,"Salmonella enterica subsp. enterica serovar Typhimurium DT104","genome size",5027665,"Kegg","igc","usually",NA,"strain","Salmonella enterica",28901,"species","High"
